2109	0x066139a795282b301524500bda30341777b126cc		4,530.07198114 Ether	0.00384678%	51
2110	0x62afa7882c702e24195fb4905d44533b88d795b2		4,526.17800793 Ether	0.00384347%	72
2111	0x49eafa4c392819c009eccdc8d851b4e3c2dda7d0		4,524.98360399 Ether	0.00384246%	1,073
2112	0xde2a73bf317ca680126692c7381da254a24e04bc		4,524.60332366 Ether	0.00384213%	13
2113	0x03e61d2edfbce5f55b603d9d4f8768804d21764b		4,522.93800692 Ether	0.00384072%	74
2114	0xe28daf3029e3d6b92ca53f8ec8a57355c7fbd06d		4,518.09905867 Ether	0.00383661%	27
2115	0x6ab086e82b817e993332623df3a915e3ee4504be		4,508.5074361 Ether	0.00382847%	55
2116	0x88ff2b326b2d551e0c5977e3e5377d5f4cf28206		4,507.9723006 Ether	0.00382801%	11
2117	0xb5204f3d044ba93723c1fa9b5b53319f11f374fd		4,506.008437 Ether	0.00382634%	2
2118	0xefb2c0d9fb93df53920b0e64245012db36dd92ee		4,504.9611668 Ether	0.00382545%	8
2119	0x06525f09c7b0f75934f233fb38385f257e0234eb		4,504.30306431 Ether	0.00382489%	88
2120	0x2beec2d81c6555a287038208a0c5649a260bc3a9		4,500.9 Ether	0.00382201%	4
2121	0x8e083e475c2747e598c7129682bc32789b6469d6		4,500.87247634 Ether	0.00382198%	93
2122	0x1398db28ca00d9f943355d6b57ab28a61110bfef		4,500.825897 Ether	0.00382194%	1
2123	0x486c93808bc479d6c33a9fbb4d900ca71210f7d6		4,500.81048655 Ether	0.00382193%	16
2124	0xca02c1155311ffe056b6337c3fc06dac339c3a86		4,500.727714 Ether	0.00382186%	619
2125	0x5a2f98275fe9abbe474bbfbf0b193e2e869266eb		4,500.325737 Ether	0.00382152%	2
2126	0xcb1f472ca1c8f29e36869d01575431e556d31dd2		4,499.998618 Ether	0.00382124%	13
2127	0x91a82951b836f932bc94f0fcee014ec68da71076		4,499.995 Ether	0.00382124%	3
2128	0xf70c9547ca5016797d7fd9623320d653e82d83a5		4,499.99028999 Ether	0.00382123%	5
2129	0xf392c206a5e942fcd95dce3773f6173a949add39		4,499.98 Ether	0.00382122%	1
2130	0xc5a8859c44ac8aa2169afacf45b87c08593bec10		4,499.95244508 Ether	0.00382120%	90,805
2131	0x45ca9862003b4e40a3171fb5cafa9028cac8de19		4,498.77447098 Ether	0.00382020%	40
2132	0x4d026bf4fd179d8bdc954c471c7618aa6a245a88		4,490.62300258 Ether	0.00381328%	39
2133	0x753f3ddb20394c1bf31acfce6428041aa3814f3e		4,483.01365513 Ether	0.00380682%	32
2134	0xea54dc3db9e248f274a251512372fb9dfe84d364		4,480.46862691 Ether	0.00380466%	141
2135	0x13fb6d3425ae1a8d4a25f4dfccbcde449950b4b2		4,480.37740567 Ether	0.00380458%	35
2136	0x635fd22ea5834dd0a7525e05a1c8212114f84f66		4,474.61342895 Ether	0.00379968%	26
2137	0xc6ada3470e7606b7f386cac14be05b242effe255		4,468.78816537 Ether	0.00379474%	2
2138	0x00cc70324936263adc1715aba34fef07a262c91c		4,466.06248182 Ether	0.00379242%	25
2139	0x366edee42ebe6877c90649545f3ceaa6d48f560b		4,462.41320312 Ether	0.00378932%	66
2140	0xf0f266f7a481a15607b11d171760d96dcc16e4ed		4,461.4746 Ether	0.00378853%	11
2141	0x040f62df590e163d55ff7d9f391c7e7f924c46dd		4,460.36624704 Ether	0.00378759%	28
2142	0xd6143d57e02e0afc829da5b86e20f4292777ab65		4,460.21545036 Ether	0.00378746%	6
2143	0x0beefb040149eef25b62877884f2b31db859103c		4,460.04307196 Ether	0.00378731%	7
2144	0xabea9132b05a70803a4e85094fd0e1800777fbef	zkSync	4,452.11392161 Ether	0.00378058%	159,618
2145	0x32d16878415bb29a3dc11b426e77450eba6ad2a5		4,451.37814163 Ether	0.00377995%	4
2146	0xc68937b1c39a8ee2d74e3615676c9c301c0232dd		4,441.44113873 Ether	0.00377151%	11
2147	0xaa5e25b7033213b34a0677ade03a6f634ce4aa0e		4,439.12526419 Ether	0.00376955%	6
2148	0xaa23ca423e6c514c90154b52192d915c2467a9f2		4,433.61691345 Ether	0.00376487%	20
2149	0x88195b961e64f0f16420518196d72bf40315a557		4,431.60858676 Ether	0.00376317%	23
2150	0x8d15f64920dda38883b0bb44129c1f660392e167		4,430.46898066 Ether	0.00376220%	292
2151	0x44f5662c8edb6031679b37297018233f9d1fb452		4,428.15433383 Ether	0.00376023%	2
2152	0xb7de8bed0da8b0e071de651941c3e7bde97b1bc2		4,424.763354 Ether	0.00375735%	2
2153	0xaf5c4c8d7231aa4b69c9c0b75a920c36148b92be		4,421.78310465 Ether	0.00375482%	6
2154	0x1647b70b41f5aae324890e890da9a476542daf17		4,419.65982059 Ether	0.00375302%	2
2155	0x0eade12feed464f685c929a115c9e400c857064f		4,415.03 Ether	0.00374909%	3
2156	0xfc00752d3889103881bb696ee395927a8aad16fc		4,409.9971965 Ether	0.00374481%	2
2157	0x4aa8326afe45360117fb1c2abf4209bb71582785		4,401.27636565 Ether	0.00373741%	5
2158	0xcb17f8b84411ccc3ce9a9925b1805e529ef62f73		4,399.8479 Ether	0.00373620%	3
2159	0x17b50029ef3b506387e356c7b4f58d6d6f50b8ca		4,397.97769 Ether	0.00373461%	3
2160	0x77693ff03fd85f9181e5e577b8cabfddac00880a		4,396.23311144 Ether	0.00373313%	143
2161	0x7939001612795afa125a245e1683f8559c7f8db1		4,392.64037323 Ether	0.00373007%	1,896
2162	0x8729e3fbb1b259baa3321665123451220dff11c1		4,387.94883966 Ether	0.00372609%	6
2163	0xa4c4c2581145c2370959afb42af15e31b9bef1ab		4,382.29015099 Ether	0.00372129%	10
2164	0x854691ce714f325ced55ce5928ce9ba12facd1b8		4,380 Ether	0.00371934%	1
2165	0xbd54053350a5bf3ab2e54c927a487175ea515964		4,369.68920166 Ether	0.00371059%	61
2166	0xcf60916b6cb4753f58533808fa610fcbd4098ec0		4,369.25690277 Ether	0.00371022%	96
2167	0xb735cf47148f47fbbcb98515af819747cff78442		4,365.35619652 Ether	0.00370691%	249
2168	0xbe17d91c518f1743aa0556425421d59de0372766		4,360.6725 Ether	0.00370293%	36
2169	0xe8d0d2e8bb1021d3ab1ca1036b0e4bebd6dc8183		4,360.593129 Ether	0.00370286%	17
2170	0xa76e92a521c31654d2e08d078262b5638d30a1f9		4,360.01029568 Ether	0.00370237%	2
2171	0x967159c42568a54d11a4761fc86a6089ed42b7ba		4,357.63319301 Ether	0.00370035%	28
2172	0x04a586c492d00e203ad56135ef858902b3b0a500		4,356.44541224 Ether	0.00369934%	2
2173	0x30df53dceee3b47bd493110debbbc03ce8d54954		4,352.87154018 Ether	0.00369630%	891
2174	0x840fd847eed7c635ea3d129ebc07d6ec3b4b2ad8		4,350.40226818 Ether	0.00369421%	4
2175	0xcbcbcf03cdd206b3f326c1f343e024e4599668bb		4,350.1 Ether	0.00369395%	2
2176	0x9e2e42671dd69eb3707c8b747474cd80c3637bf8		4,347.83343193 Ether	0.00369203%	26
2177	0x41339d9825963515e5705df8d3b0ea98105ebb1c		4,340.41676214 Ether	0.00368573%	628
2178	0xbe4d76c2cdc72625f134117caddc7082b9dfabef		4,340.11814884 Ether	0.00368547%	6
2179	0xebfaec3c043bb8098fcf01d7c4a35fac6676ebe5		4,335.30983203 Ether	0.00368139%	778
2180	0x11b11301e1d47f457fb413dc7e48efb777b0fa28		4,332.92040029 Ether	0.00367936%	52
2181	0x9675544b0b2ab27d1b82c734e29d26e084a50314		4,332.30500711 Ether	0.00367884%	9
2182	0xd474c730341bcaafe2ae3b55a7c6374a613bfe60		4,326.1053725 Ether	0.00367358%	963
2183	0x548a2bd10e417f228542b90d094d0f84cfb7c57b		4,325.29469021 Ether	0.00367289%	58
2184	0xba3691baff0cc9ee7b1b59aa38e0a14f2b6be6aa		4,302.30173997 Ether	0.00365336%	11
2185	0xb9ee1e551f538a464e8f8c41e9904498505b49b0	Coinex	4,301.666921 Ether	0.00365282%	678,041
2186	0xc3aab18427ef7a69698311c4b3e417fa974287af		4,299.99 Ether	0.00365140%	2
2187	0x5b0ff2c962c68d555fb33607c2d1dc64d431514c		4,298.01 Ether	0.00364972%	2
2188	0x7c4b97c51ee77fce609c80cdf7cff5aa9951d353		4,292.69982491 Ether	0.00364521%	0
2189	0x55b3c83ca96ae42a28c73d9732ecd4835b94980b		4,291.03512193 Ether	0.00364380%	60
2190	0x312e90214eceefb6ade4d7017f70ec802e228acc		4,289.05099509 Ether	0.00364211%	12
2191	0x4a2ee0c61d6d88630139030a6e55a27e80c1943f		4,284.119559 Ether	0.00363792%	148
2192	0x6a8dc8b5dc675d444076aee8333481b54128ae91		4,280.1690917 Ether	0.00363457%	7
2193	0xe54f38a067e7f8b0c9aa1d797d4b6149c1e10823		4,274.60717637 Ether	0.00362985%	17
2194	0xdfe25c8dfd5143caf47e22909bf284b84261b5c7		4,273.81343354 Ether	0.00362917%	4
2195	0xe78f9034429fed68f28909bb0256c43f79194d38		4,272.18467242 Ether	0.00362779%	2
2196	0xbbc237bc6e3c1d7ac88d56bc8de3d809876a7da0		4,268.60155455 Ether	0.00362475%	302
2197	0x0a0d887965036b3c12dba9eece54d340ac323210		4,262.28645134 Ether	0.00361938%	24
2198	0xae21b5410d80f24af485ed1d7ec40da78e8240a8		4,259.27572356 Ether	0.00361683%	176
2199	0xf005923e471a92ffd3acf728e20398fc18dd718b		4,252.8547469 Ether	0.00361137%	38
2200	0x050212c31770875e9583b21ff874757913ecda37		4,244.30482907 Ether	0.00360411%	14
2201	0xc3fe90e72d4a1ca488648dbc44283f8b9432ff9c		4,215.8885523 Ether	0.00357998%	1
2202	0x1af6becf1bb1305139570d8d9d8aadd86a201b3b		4,213.89482699 Ether	0.00357829%	10,161
2203	0x8f6cfecb68f210c629150fd8b89a6acf25d83a2c		4,203.86216127 Ether	0.00356977%	4
2204	0x446fab5b61253cc67082291a2cbf4baca9a043f5		4,200.21612102 Ether	0.00356667%	4,454
2205	0xdf97456cb5d4d8d22f578cbf7eff865a6358f5c6		4,199.97546014 Ether	0.00356647%	9
2206	0xdcba7cea1ec12e7d5fa2c6759c979e3bb53e671a		4,199.96948509 Ether	0.00356647%	28
2207	0x8d92c2a9c38ca657246e2d8d4fc4af61187172b9		4,198.67944047 Ether	0.00356537%	36
2208	0x2283049a0bcf109b8d776e8b2d9aabe6eb10f161		4,186.51680165 Ether	0.00355504%	2
2209	0x3c700441c7ea3d58f754e8b4612250ed9210cd1b		4,184.86135368 Ether	0.00355364%	22
2210	0x483456aed1c5dc77fda49c96fae52fcb718a170d		4,182.91088317 Ether	0.00355198%	94
2211	0x28ecd048a880d547683c81105051d385cd65b0ed		4,175.1 Ether	0.00354535%	20
2212	0x811ee271ba863149bb1e18613ba449bdba2055a3		4,174.45753239 Ether	0.00354480%	51
2213	0x4cb641a28918351d062f2758aedc8ca5f31a9a98		4,169.95482692 Ether	0.00354098%	36
2214	0x50d6ca5510e9e6b093975afc94981325355a64f1		4,168.68319 Ether	0.00353990%	15
2215	0xac9fff68c61b011efbecf038ed72db97bb9e7281		4,167.87692114 Ether	0.00353921%	19
2216	0x4be0444dfb39764e32d0affd6fa3250f20b6f540		4,162.5 Ether	0.00353465%	3
2217	0xe11df3aef9384d15a7c7dcf866d0975ea466e567		4,150.883811 Ether	0.00352478%	5
2218	0x9edd8f8f935bc13d258f4310bb8eb38525eec32b		4,145.34702923 Ether	0.00352008%	2
2219	0x7d6149ad9a573a6e2ca6ebf7d4897c1b766841b4		4,144.84790459 Ether	0.00351966%	1,307
2220	0x55bae51487eabbd8854b84d66dc202e5a18555ae		4,142.97177891 Ether	0.00351806%	9
2221	0x088cd92de8d6d9edd0d4b90c9abecd0e8042243f		4,140.78186625 Ether	0.00351621%	3
2222	0xd4dcd2459bb78d7a645aa7e196857d421b10d93f	Peatio	4,133.55024725 Ether	0.00351006%	155,860
2223	0x77ca953489b1c4ba7bc6c53b58b35613b587ceff		4,133.50825812 Ether	0.00351003%	6
2224	0xb959dce02e91d9db02b1bd8b7d17a9c41a97af09		4,124.72176219 Ether	0.00350257%	32
2225	0xe1e143d8557960c8f4cddb8f78ae1dbb60e58578		4,114.87077978 Ether	0.00349420%	16
2226	0x82ec51addba4b44266e072d92e221387bc39efc2		4,114.80159544 Ether	0.00349414%	20
2227	0x3a1f45977ec80a789aac8b139964be028226abb8		4,111.78116058 Ether	0.00349158%	36
2228	0x4846d366d5a6cf040313a2668f88d13f83a8600b		4,107.90856362 Ether	0.00348829%	2
2229	0x9b76815522a6d03d06769f3f79239ec8c9356d36		4,107.56002367 Ether	0.00348799%	25
2230	0x70ece0322a86e5e10c5afe07b03680f5c183b592		4,105 Ether	0.00348582%	8
2231	0x5f8675473f8cc00fe4b01ac271628d0a2cba53f5		4,102.86582575 Ether	0.00348401%	116
2232	0x9093d3194d887891994e79f35cd5c6872b085dab		4,100.98908 Ether	0.00348241%	55
2233	0x4ed15cd141925f7980316176c601284f5e56278b		4,100 Ether	0.00348157%	2
2234	0x000e0e5701b14fb77160bcc7bfe7256522d5927b		4,099.99055 Ether	0.00348157%	5
2235	0x3df9f9769a6de8d82cd5d570b7515768ca81b7bd		4,095.37851438 Ether	0.00347765%	6
2236	0x13000c4a215efe7e414bb329b2f11c39bcf92d78	BiFi Finance: ETH Wallet	4,092.52587389 Ether	0.00347523%	2,628
2237	0x898c16e6fd93d0d55a25eff266baab8a206afb04		4,087.98472299 Ether	0.00347137%	2
2238	0xee8d6eb930d75d0d3949083672b3e8a9a7a646c2		4,083.20780306 Ether	0.00346732%	144
2239	0xe7a9d3f0382b4bbefc0b41735a60d2507199824f		4,079.76510911 Ether	0.00346439%	3
2240	0x5b26c7f4b87579d1ff0e2ad13e584f581eeaf857		4,075.2759507 Ether	0.00346058%	2
2241	0x223ae210a88d8a9218984acae233c9140892c614		4,068.74272289 Ether	0.00345503%	7
2242	0xd21d0ff68445891498e21f1068eae04c5a207010		4,067.94149538 Ether	0.00345435%	259
2243	0xe13d5f9ad649cfd0a68acf39f94c0777b06341c2		4,064.85684519 Ether	0.00345173%	17
2244	0xdd49ab695b84f1e8704806c440b893170111326e		4,064.84237884 Ether	0.00345172%	18
2245	0x3c95e01356bf43bc5b0460f65fc09d3eba6b89d5		4,061.98822369 Ether	0.00344930%	2
2246	0x0b3350f349b992f5d8aab9c79c7eabe130155b12		4,060.19699234 Ether	0.00344778%	2
2247	0x48dafe1aac23a0a04a6df67414703b891f5d192f		4,058.51714099 Ether	0.00344635%	5
2248	0x4ad94a0010e97e7aa3ce6ae7a3defb0cc53d4145		4,058.27050021 Ether	0.00344614%	7
2249	0x21458df8aadb83f8bba1f7ffaac756101b726777		4,057 Ether	0.00344506%	5
2250	0xf56cba49337a624e94042e325ad6bc864436e370		4,054.34061953 Ether	0.00344280%	1,884
2251	0xe5eb40fa3a4a0337a6ff952849bcf196abd91c31		4,046.65298562 Ether	0.00343627%	12
2252	0x8be0012887a79af76839a02a8807de823cd2faa3		4,044.52737199 Ether	0.00343447%	13
2253	0x7e59ff3cadd8b99b2267689069ccf4820c903f1b		4,040.09883516 Ether	0.00343071%	12
2254	0x69255dc6fb8d09bf7b02f449f443a6c3c325bd0e		4,036.75629 Ether	0.00342787%	2
2255	0x99f12d0b8ec9b667fba6c43e6a1c857f2314750c		4,035.75869868 Ether	0.00342702%	2
2256	0x11f953e16ba89b2a0c3be70cd4ab3f3fd10f247b		4,032.750651 Ether	0.00342447%	33
2257	0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d		4,024.03144927 Ether	0.00341706%	160,171
2258	0xb59a226a2b8a2f2b0512baa35cc348b6b213b671		4,022.9195139 Ether	0.00341612%	170
2259	0xdd9fd6b6f8f7ea932997992bbe67eabb3e316f3c		4,022.31953167 Ether	0.00341561%	601,695
2260	0xd27633e088309b4e3c6d5792329d0a1af683579f		4,021.26741896 Ether	0.00341472%	186
2261	0x8f717ec1552f4c440084fba1154a81dc003ebdc0		4,020.17347038 Ether	0.00341379%	33
2262	0x12267aefd8bb461817df348ce16c933e76c1aa0d		4,011.08911949 Ether	0.00340607%	62
2263	0x1ce4c630b595b37388c3582d16e3a59d752985f2		4,009.99375491 Ether	0.00340514%	9
2264	0xe2b355672a7189b97b07d504e19ff9a194476a2b		4,008.76328 Ether	0.00340410%	3
2265	0x0c2ba8069918dbeee85d4bc2b00d8739f8db8ac2		4,007.99205623 Ether	0.00340344%	14
2266	0x46f34c24a7ba7a2ac6dd76c3f09b32d41c144d08		4,003.52722333 Ether	0.00339965%	291
2267	0x78fd5af442b5a593795f1fd0799923703e519ee4		4,003 Ether	0.00339921%	9
2268	0xe3b897146ec7a989fd93458431e5f8f546bfb30b		4,002.28956237 Ether	0.00339860%	7
2269	0xb6edc2efa518a5a1bc2ccbb2840817d538723d69		4,001.92732168 Ether	0.00339829%	9
2270	0x004cfb59553b5d5e78bad38ebbb506f44ed53992		4,001.69874 Ether	0.00339810%	8
2271	0xabd46b0379ec293fd4bf0bf643c0ca3a8800dccd		4,001.32459867 Ether	0.00339778%	46
2272	0x6f79d451cea6499ac0cf30a24280194a8f11f688		4,001.04581597 Ether	0.00339755%	38
2273	0x7aaa75b5002ededda089b96dd50c5cfc442772b3		4,001.00055662 Ether	0.00339751%	11
2274	0x244ee547bf928cf21f7e101ca0138cbbd9853f52		4,000.9984628 Ether	0.00339751%	2
2275	0xa6ccc563789f63352dd9465f0cc42d109f3dccdb		4,000.99832 Ether	0.00339751%	6
2276	0x0f08fd3f92ab62afcc372ea57eeef609b7114213		4,000.9979 Ether	0.00339751%	5
2277	0xde2025d222d182f0af53228533d22ddd6ea9a459		4,000.989 Ether	0.00339750%	2
2278	0x6880b9ee0744cdd79af20d6de06c67d4d937ad91		4,000.97574 Ether	0.00339749%	3
2279	0xbd1b15e62dbb95cf0ad4b7fba0396193502b9b21		4,000.8 Ether	0.00339734%	5
2280	0xaf92e5f69bd05fff0b16a3d5135e98fb4c47c33a		4,000.75593666 Ether	0.00339730%	180
2281	0x9282d03c8cf0ca53302167b5b97f0296d0b0d773		4,000.53908145 Ether	0.00339712%	42
2282	0x314910981ffc53d46f6b4d0e73d4bf750e0a23dc		4,000.51532111 Ether	0.00339710%	1
2283	0x00f345f3766dd1498dc6970017db25adbf2d9ac1		4,000.29916 Ether	0.00339691%	7
2284	0xd9549c336b3c9e6782fe5c215cc3633607245b73		4,000.293868 Ether	0.00339691%	6
2285	0x3d10ed16c911cd22d100cbc00165c918a2df66bc		4,000.099685 Ether	0.00339674%	9
2286	0x8c38e49c1becae6ee010a9eef7453fd5937dd839		4,000.08779603 Ether	0.00339673%	3,885
2287	0x31ea2158cc3117ade4e1a685919d083ad7df5d59		4,000.067874 Ether	0.00339672%	2
2288	0xe40de20d330b7c02df70ac82d55ae577c4b16b96		4,000.04392554 Ether	0.00339670%	25
2289	0x7d0198a28a5707bd23c61ae6aa652fa7da7ddaf8		4,000.0056944 Ether	0.00339666%	58
2290	0x6c01a26e6ea6f522c329cb8cd3f33a0c0bac52dc		4,000.001 Ether	0.00339666%	2
2291	0xfdfa88bb655af892792af46cafb06dab467e6fa0		4,000 Ether	0.00339666%	2
2292	0x704ab1150d5e10f5e3499508f0bf70650f028d4b		4,000 Ether	0.00339666%	2
2293	0x9edc90f4be210865214ab5b35e5a8dd77415279d		4,000 Ether	0.00339666%	2
2294	0x69bfab33d261214913ca8a8fadc25cb089ba5f6b		4,000 Ether	0.00339666%	2
2295	0x4835e888aa679bb55169a851cd476c2b45db8597		4,000 Ether	0.00339666%	1
2296	0xabc912d1da1d70479ac687c133d3269fec0a1b3f		4,000 Ether	0.00339666%	2
2297	0xdfc55363792879bab7ab427dd0e7e06027b328fd		4,000 Ether	0.00339666%	0
2298	0x20cf573a260ade355ea5a63a3af0697c278290f8		4,000 Ether	0.00339666%	2
2299	0x4672ba4679bd401cd53d9f358f24b8094615bec8		4,000 Ether	0.00339666%	2
2300	0x92e5a00cfaee34e73b51de5aadfde865f61ba0ef		4,000 Ether	0.00339666%	0
2301	0x8bf297f8f453523ed66a1acb7676856337b93bf0		4,000 Ether	0.00339666%	1
2302	0x8dd6a9bae57f518549ada677466fea8ab04fd9b4		4,000 Ether	0.00339666%	1
2303	0x024a098ae702bef5406c9c22b78bd4eb2cc7a293		4,000 Ether	0.00339666%	1
2304	0x2bade91d154517620fd4b439ac97157a4102a9f7		4,000 Ether	0.00339666%	1
2305	0x29cc804d922be91f5909f348b0aaa5d21b607830		4,000 Ether	0.00339666%	1
2306	0x6ec96d13bdb24dc7a557293f029e02dd74b97a55		4,000 Ether	0.00339666%	1
2307	0xf3eb1948b951e22df1617829bf3b8d8680ec6b68		4,000 Ether	0.00339666%	1
2308	0x86cdb7e51ac44772be3690f61d0e59766e8bfc18		4,000 Ether	0.00339666%	1
2309	0x41c3c2367534d13ba2b33f185cdbe6ac43c2fa31		4,000 Ether	0.00339666%	1
2310	0x8009a7cbd192b3aed4adb983d5284552c16c7451		4,000 Ether	0.00339666%	1
2311	0x0a2ade95b2e8c66d8ae6f0ba64ca57d783be6d44		4,000 Ether	0.00339666%	1
2312	0x3f30d3bc9f602232bc724288ca46cd0b0788f715		4,000 Ether	0.00339666%	1
2313	0x46c1aa2244b9c8a957ca8fac431b0595a3b86824		4,000 Ether	0.00339666%	1
2314	0xaec65db24d6009f8d96fe27b5441b046d1d26ffa		3,999.999706 Ether	0.00339666%	8
2315	0xd665d618f969191db9d71aa0b435c14a4bcdd39c		3,999.999664 Ether	0.00339666%	1
2316	0x11b539be2306cfc4d653effb638f9ee1574860fa		3,999.99916 Ether	0.00339666%	2
2317	0xb934c59ac62bdbe4aab4fefd4eec8f2209f3554a		3,999.98331581 Ether	0.00339664%	2
2318	0x28305e9e15a80af96c24340ee4c8fabbc0a29502		3,999.981606 Ether	0.00339664%	3
2319	0xa9c86110027f012da893fd4e2797d8b6cc934232		3,999.89958 Ether	0.00339657%	3
2320	0x2d97fe3b0b2313dea19c7ee85565e44535eef9dd		3,999.499832 Ether	0.00339623%	3
2321	0x283adc8f939d758082ea9f1f2e139c3b66501a47		3,998.00002107 Ether	0.00339496%	230
2322	0x85464b207d7c1fce8da13d2f3d950c796e399a9c		3,992.9388506 Ether	0.00339066%	1,405
2323	0x56ead3916e3fb628aac1ae325be31fa3959bcdeb		3,990.004664 Ether	0.00338817%	5
2324	0x43376a39ddbe92f0d62bd48d5db331b0d45ddd51		3,987.421832 Ether	0.00338598%	4
2325	0x3b728e8f865577cac6f6652462a6acb269858394		3,986.12456772 Ether	0.00338488%	27
2326	0x645b95ace9798e2252a1e536feeda156e1a55d6f		3,982 Ether	0.00338137%	4
2327	0x860e37ec32cd35f18b6d7ed052ac1d5d940db867		3,980.26823971 Ether	0.00337990%	19
2328	0x9d60035f6f19ecb8a8daaa622ad53cdbbae08279		3,978.619233 Ether	0.00337850%	36
2329	0x474129cd4866ee66eac218707d6c2f5a6e6d6987		3,975 Ether	0.00337543%	3
2330	0x756d602028784f61038a6bdc0de8e000020e3f43		3,974.32590158 Ether	0.00337486%	77
2331	0x74c6fc6ec3a1611156d768ec4b890275f989ac62		3,971.45033253 Ether	0.00337241%	12
2332	0xa12431d0b9db640034b0cdfceef9cce161e62be4	HitBTC 3	3,970.99747295 Ether	0.00337203%	1,056,772
2333	0x2acdcbbf43fd6e3772e2ce9a0cae727312abeb0d		3,969.06871746 Ether	0.00337039%	95
2334	0xc29431c1e8e010083791799594e99cbcc6346245		3,967.97241216 Ether	0.00336946%	5
2335	0xa7b790bcea75a61e3b64902e7816f912c573a55d		3,963.845791 Ether	0.00336596%	244
2336	0xfb633f47a84a1450ee0413f2c32dc1772ccaea3e		3,961.36523586 Ether	0.00336385%	8
2337	0x2c6e72a7625ecb9d1d639d0182be312c37e785b1		3,960.91256095 Ether	0.00336347%	19
2338	0x296f70c51380beab3c8c23892e759bdb429842bc		3,960.12 Ether	0.00336279%	1
2339	0x7ba196ac0f14403d06184b53ee40727a4e88e34a		3,959.66896345 Ether	0.00336241%	11
2340	0x4c5de64a271476dfd7c5166334392ef3811d34fc		3,959.01809131 Ether	0.00336186%	48
2341	0x350fa1ad512ab74b7370eddc654497da1be7b536		3,952.82988375 Ether	0.00335660%	1
2342	0xa53f12a20fd687cff5e0b2c8191139629bc8d511		3,952.78684033 Ether	0.00335657%	836
2343	0x0127b1e0ccc2bb61ee1f564a963a198920b24a08		3,944.9437711 Ether	0.00334991%	11
2344	0x8976b582d099d573b41dbe918ae71b6e362c8006		3,940.4984964 Ether	0.00334613%	14
2345	0x8d5ef172bf77315ea64e85d0061986c794c6f519		3,940 Ether	0.00334571%	2
2346	0x8895eb726226edc3f78cc6a515077b3296fdb95e		3,940 Ether	0.00334571%	1
2347	0xd8a1763a3bfa8426d1af5172276b65d42e6f4041		3,937.87586794 Ether	0.00334390%	48
2348	0x5fdcca53617f4d2b9134b29090c87d01058e27e9	Immutable X: Bridge	3,933.05777447 Ether	0.00333981%	94,562
2349	0xe94da6b1271d5a8b58eb35c4074778cf07d5007c		3,912.80036936 Ether	0.00332261%	7
2350	0x92e558c327434fedab19671ce07999df2a27f3c7		3,912.0387613 Ether	0.00332196%	53
2351	0x0c719d133ac51642e1526ed4628a34c9ecdf4339		3,908.37168711 Ether	0.00331885%	8
2352	0xe61a317e28569e4b15b818b9188891f2fa47956e		3,903.89465584 Ether	0.00331505%	13
2353	0x85d40040bed7b43e1c9000e2be2a7e04c3381cc0		3,900.09314 Ether	0.00331182%	151
2354	0x6887e73689638bcdb72959a2a248dee39af0efca		3,899.74574503 Ether	0.00331153%	489
2355	0x9546c0f8260cc1560a0db625ea4eec1a823866ac		3,886.04243494 Ether	0.00329989%	34
2356	0x90f47dc4ce75a9538e01877dc5e725855dc3b982		3,882.471915 Ether	0.00329686%	47
2357	0xf3af1912e23d275c5754dedc3b0ae7c162aad239		3,881.80824144 Ether	0.00329629%	22
2358	0x9b0c45d46d386cedd98873168c36efd0dcba8d46		3,873.85502581 Ether	0.00328954%	198
2359	0x858ed99ab77e343b1b40b42b8c67c45c1cd3f0c8		3,871.49314563 Ether	0.00328753%	28
2360	0x164c134db07a49062fda7e8d6f3c0b77e5044922		3,867.0905986 Ether	0.00328380%	26
2361	0xa8da8e082f35c40029211b5b068b0b83462399ee		3,862.74953399 Ether	0.00328011%	14
2362	0xfd5fe019d9ea1765cd8f7a9c35994e5cb0247a61		3,861.77176997 Ether	0.00327928%	38
2363	0x12791a3514897a767c5898db65d579f6bd2a6f69		3,860.47420179 Ether	0.00327818%	10
2364	0x9dc67bdf8fa21859af717355949ce8ad702d82ad		3,860.01068697 Ether	0.00327778%	9
2365	0x03befcd61dd3918cb66c419503f79058e751d08e		3,860 Ether	0.00327777%	15
2366	0xd28a81d6c49a1872233793eaa07d7fe3b8a0e7f2		3,857.84 Ether	0.00327594%	41
2367	0xad98e8b2ab6464ee31211db72e5f8240a37ce939		3,851.991495 Ether	0.00327097%	4
2368	0x8b3ce9e912d26f8a3dae6d8607384c73b4c267e9		3,849.76607741 Ether	0.00326908%	23
2369	0xd7aa99701eec15a7a54e869c481a7a05a428bf3f		3,849.58 Ether	0.00326893%	1
2370	0x70747df6ac244979a2ae9ca1e1a82899d02bbea4	Cream Finance Flash Loan Exploiter 3	3,847.2899015 Ether	0.00326698%	2
2371	0x921760e71fb58dcc8de902ce81453e9e3d7fe253	Cream Finance Flash Loan Exploiter 2	3,847.2899015 Ether	0.00326698%	3
2372	0x102a6df6e708aab763dcb0f4e7825291a98c26fa		3,844.65480199 Ether	0.00326474%	5
2373	0x0c9961e933a68b84103ae12d58c3711893fb474c		3,837.9172967 Ether	0.00325902%	19
